date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:58	64718/64718	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:07:04%20GMT	https://pixner.net/revest/revest/assets/images/gallery/eight.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/gallery/eight.png	(from https://pixner.net/revest/revest/property-details.html)
10:23:59	79890/79890	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:07:04%20GMT	https://pixner.net/revest/revest/assets/images/gallery/nine.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/gallery/nine.png	(from https://pixner.net/revest/revest/property-details.html)
10:24:00	34944/34944	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/banner-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/banner-bg.png	(from https://pixner.net/revest/revest/property-alert.html)
10:24:00	132294/132294	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:45:46%20GMT	https://pixner.net/revest/revest/assets/images/property/one.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/one.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:01	103647/103647	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:45:46%20GMT	https://pixner.net/revest/revest/assets/images/property/two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/two.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:02	402632/402632	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:45:46%20GMT	https://pixner.net/revest/revest/assets/images/property/three.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/three.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:03	111858/111858	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:44:56%20GMT	https://pixner.net/revest/revest/assets/images/property/four.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/four.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:04	159653/159653	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:44:56%20GMT	https://pixner.net/revest/revest/assets/images/property/five.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/five.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:05	132294/132294	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Apr%202022%2001:45:46%20GMT	https://pixner.net/revest/revest/assets/images/property/six.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/property/six.png	(from https://pixner.net/revest/revest/business-loan.html)
10:24:06	791690/791690	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:12%20GMT	https://pixner.net/revest/revest/assets/images/construction.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/construction.png	(from https://pixner.net/revest/revest/business-loan-details.html)
10:24:07	362/362	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/flag.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/flag.png	(from https://pixner.net/revest/revest/business-loan-details.html)
10:24:07	4795/4795	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:42%20GMT	https://pixner.net/revest/revest/assets/images/gd-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/gd-bg.png	(from https://pixner.net/revest/revest/loan-application.html)
10:24:08	144498/144498	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:06:14%20GMT	https://pixner.net/revest/revest/assets/images/hero/list-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/hero/list-bg.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:09	2069/2069	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:03:04%20GMT	https://pixner.net/revest/revest/assets/images/icons/successs.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/successs.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:09	2868/2868	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:03:14%20GMT	https://pixner.net/revest/revest/assets/images/icons/served.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/served.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:10	1728/1728	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/exp.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/exp.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:11	2918/2918	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/attractive.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/attractive.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:12	1096/1096	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/fast.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/fast.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:13	2271/2271	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:02:30%20GMT	https://pixner.net/revest/revest/assets/images/icons/innovation.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/innovation.png	(from https://pixner.net/revest/revest/list-your-property.html)
10:24:13	23807/23807	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20May%202022%2008:59:32%20GMT	https://pixner.net/revest/revest/investment.html	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/investment.html	(from https://pixner.net/revest/revest/dashboard.html)
10:24:14	370/370	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2010:48:12%20GMT	https://pixner.net/revest/revest/assets/images/direction.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/direction.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:15	43385/43385	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20May%202022%2008:48:54%20GMT	https://pixner.net/revest/revest/account.html	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/account.html	(from https://pixner.net/revest/revest/dashboard.html)
10:24:16	6214/6214	---M--	200	added ('OK')	image/png	date:Sat,%2021%20May%202022%2011:12:30%20GMT	https://pixner.net/revest/revest/assets/images/profile.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/profile.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:16	232/232	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2009:59:24%20GMT	https://pixner.net/revest/revest/assets/images/icons/dashboard.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/dashboard.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:17	975/975	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:02%20GMT	https://pixner.net/revest/revest/assets/images/icons/investments.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/investments.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:17	21548/21548	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20May%202022%2003:43:16%20GMT	https://pixner.net/revest/revest/transaction.html	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/transaction.html	(from https://pixner.net/revest/revest/dashboard.html)
10:24:18	973/973	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:08%20GMT	https://pixner.net/revest/revest/assets/images/icons/transactions.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/transactions.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:19	19523/19523	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20May%202022%2004:04:46%20GMT	https://pixner.net/revest/revest/withdraw.html	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/withdraw.html	(from https://pixner.net/revest/revest/dashboard.html)
10:24:20	448/448	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:12%20GMT	https://pixner.net/revest/revest/assets/images/icons/withdraw.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/withdraw.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:20	1196/1196	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:22%20GMT	https://pixner.net/revest/revest/assets/images/icons/account.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/account.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:21	673/673	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/logout.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/logout.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:22	400/400	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2010:02:42%20GMT	https://pixner.net/revest/revest/assets/images/icons/calendar.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/calendar.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:23	311/311	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2004:52:24%20GMT	https://pixner.net/revest/revest/assets/images/icons/invested.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/invested.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:23	258/258	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2004:52:54%20GMT	https://pixner.net/revest/revest/assets/images/icons/earned.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/earned.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:24	202283/202283	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2007:27:40%20GMT	https://pixner.net/revest/revest/assets/images/los-two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/los-two.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:25	202283/202283	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2007:27:40%20GMT	https://pixner.net/revest/revest/assets/images/income.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/income.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:26	202283/202283	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2007:27:40%20GMT	https://pixner.net/revest/revest/assets/images/san-two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/san-two.png	(from https://pixner.net/revest/revest/dashboard.html)
10:24:26	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265660ffd-4d7%22	https://pixner.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://pixner.net/revest/revest/dashboard.html)
10:24:27	317004/317004	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:12%20GMT	https://pixner.net/revest/revest/assets/images/about-video-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/about-video-illustration.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:27	116059/116059	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:37:02%20GMT	https://pixner.net/revest/revest/assets/images/one.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/one.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:28	122619/122619	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:38:54%20GMT	https://pixner.net/revest/revest/assets/images/two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/two.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:29	112516/112516	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:38:36%20GMT	https://pixner.net/revest/revest/assets/images/three.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/three.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:29	34715/34715	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:42:26%20GMT	https://pixner.net/revest/revest/assets/images/team/paul.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/team/paul.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:30	42667/42667	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:42:26%20GMT	https://pixner.net/revest/revest/assets/images/team/ryan.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/team/ryan.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:31	36589/36589	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:42:26%20GMT	https://pixner.net/revest/revest/assets/images/team/rosen.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/team/rosen.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:32	45649/45649	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:42:26%20GMT	https://pixner.net/revest/revest/assets/images/team/robert.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/team/robert.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:32	1314/1314	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:03:14%20GMT	https://pixner.net/revest/revest/assets/images/icons/sales.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/sales.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:33	1425/1425	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:02:40%20GMT	https://pixner.net/revest/revest/assets/images/icons/marketing.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/marketing.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:33	1589/1589	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/business.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/business.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:34	1406/1406	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/development.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/development.png	(from https://pixner.net/revest/revest/about-us.html)
10:24:35	83095/83095	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/program-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/program-bg.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:36	21558/21558	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:14%20GMT	https://pixner.net/revest/revest/assets/images/banner/affi-thumb.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/affi-thumb.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:37	47091/47091	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:12%20GMT	https://pixner.net/revest/revest/assets/images/affiliate-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/affiliate-illustration.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:38	99570/99570	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:38:36%20GMT	https://pixner.net/revest/revest/assets/images/step-two-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/step-two-bg.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:38	2863/2863	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:02:40%20GMT	https://pixner.net/revest/revest/assets/images/icons/join.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/join.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:39	3060/3060	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:02:50%20GMT	https://pixner.net/revest/revest/assets/images/icons/promote.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/promote.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:40	3030/3030	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:50:28%20GMT	https://pixner.net/revest/revest/assets/images/icons/earn.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/icons/earn.png	(from https://pixner.net/revest/revest/affiliate-program.html)
10:24:41	48597/48597	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/blog__thumb.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/blog__thumb.png	(from https://pixner.net/revest/revest/blog.html)
10:24:41	18623/18623	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:50%20GMT	https://pixner.net/revest/revest/assets/images/blog/big-poster.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/big-poster.png	(from https://pixner.net/revest/revest/blog.html)
10:24:42	10377/10377	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/one.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/one.png	(from https://pixner.net/revest/revest/blog.html)
10:24:43	17002/17002	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:20%20GMT	https://pixner.net/revest/revest/assets/images/blog/two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/two.png	(from https://pixner.net/revest/revest/blog.html)
10:24:43	9965/9965	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:20%20GMT	https://pixner.net/revest/revest/assets/images/blog/three.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/three.png	(from https://pixner.net/revest/revest/blog.html)
10:24:44	14649/14649	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest-one.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest-one.png	(from https://pixner.net/revest/revest/blog.html)
10:24:44	14469/14469	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:48%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest__two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest__two.png	(from https://pixner.net/revest/revest/blog.html)
10:24:45	12366/12366	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest-three.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest-three.png	(from https://pixner.net/revest/revest/blog.html)
10:24:46	11305/11305	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest-four.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest-four.png	(from https://pixner.net/revest/revest/blog.html)
10:24:47	13528/13528	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:48%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest__five.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest__five.png	(from https://pixner.net/revest/revest/blog.html)
10:24:47	12271/12271	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest-six.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest-six.png	(from https://pixner.net/revest/revest/blog.html)
10:24:48	15016/15016	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:48%20GMT	https://pixner.net/revest/revest/assets/images/blog/latest-eight.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/latest-eight.png	(from https://pixner.net/revest/revest/blog.html)
10:24:49	847/847	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/newsletter.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/newsletter.png	(from https://pixner.net/revest/revest/blog.html)
10:24:49	6277/6277	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:04%20GMT	https://pixner.net/revest/revest/assets/images/blog/popular-one.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/popular-one.png	(from https://pixner.net/revest/revest/blog.html)
10:24:50	6660/6660	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:20%20GMT	https://pixner.net/revest/revest/assets/images/blog/popular-two.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/popular-two.png	(from https://pixner.net/revest/revest/blog.html)
10:24:51	63059/63059	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/blog-single-banner.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/blog-single-banner.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:51	542/542	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:50%20GMT	https://pixner.net/revest/revest/assets/images/blog/calendar.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/calendar.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:52	895/895	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:20%20GMT	https://pixner.net/revest/revest/assets/images/blog/watch.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/watch.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:53	58085/58085	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:13:20%20GMT	https://pixner.net/revest/revest/assets/images/blog/single-poster.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/single-poster.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:54	28075/28075	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:50%20GMT	https://pixner.net/revest/revest/assets/images/blog/avatar-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/avatar-bg.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:55	12443/12443	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:12:50%20GMT	https://pixner.net/revest/revest/assets/images/blog/avatar.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/blog/avatar.png	(from https://pixner.net/revest/revest/blog-single.html)
10:24:55	13726/13726	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/career-banner-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/career-banner-illustration.png	(from https://pixner.net/revest/revest/career.html)
10:24:56	22738/22738	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/career-details-banner-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/career-details-banner-illustration.png	(from https://pixner.net/revest/revest/career-details.html)
10:24:57	846/846	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2000:34:44%20GMT	https://pixner.net/revest/revest/assets/images/file.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/file.png	(from https://pixner.net/revest/revest/career-details.html)
10:24:58	173323/173323	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/banner-three-bg.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/banner-three-bg.png	(from https://pixner.net/revest/revest/how-it-works.html)
10:24:59	13299/13299	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/key-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/key-illustration.png	(from https://pixner.net/revest/revest/key-risks.html)
10:25:00	35012/35012	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Apr%202022%2001:15:12%20GMT	https://pixner.net/revest/revest/assets/images/banner/program-illustration.png	C:/Users/Anoj%20Kumar/Desktop/real%20sata/m/pixner.net/revest/revest/assets/images/banner/program-illustration.png	(from https://pixner.net/revest/revest/loyality-program.html)
